w7sf-n5ay NYC Electronic Stores Map   address_city entity_name entity_type license_number address_location telephone_number address_zip_code address_street_name location address_state address_bldg  retail sale sell license store electronics consumer affairs dca

ghse-r5nk Health and Nutrition Examination Survey Results No_Record 

pn37-gtqw Hydrography No_Record  doitt gis

w6ua-xz2g DCLA Cultural Organizations   council_district location_1 community_board organization_name discipline_code main_phone_ borough zip_code  culture gallery art museum museo dance performance painting sculpture

72wx-vdjr NYCHA PSA (Police Service Areas)   borough objectid zip_code shape address borocode developmen  location map cartography basemap police police service area public safety crime safety

dqv3-x5im Map of Playgrounds No_Record  park parks nature recreation location map cartography field play playground game children child geographic

q2ni-ztsb New York City Council Discretionary Funding   status city purpose_of_funds legal_name_of_organization council_member agency street_address_1 fiscal_year amount state program_name zip_code ein  city council schedule c discretionary funding

dftr-3bf5 Q1 2010 Real Estate Market Indicators   commercial source q1_2001 q1_2010 q4_2009 q1_2009  manhattan downtown real estate land market home house apartment condo

c8vj-e9jc Vacant Publicly Owned Land   num_bld council_district juris cd boro floors rpad_description rpad jurisdiction_description councilmember_name bbl parcel_name agency owned_leased lot prop_depth bld_sqft pr_zone bld_depth parcel_address prop_sqft waterfront sd_zone primary_use_text prop_front irreg block bld_front  property finance lease agency city-owned private consumer affairs dcas administrative services

n5vy-xgsx Bar Chart   building_type_service_class_ consumption_kwh_ utility_data_source consumption_gj_ zip_code  electricity energy environment planning power utilities

wjju-n5ey Flood Hazard Zone Areas (Current) No_Record  fema flood plain flood

cw8b-zbc3 TLC Vehicle Insurance   tlc_license_type automobile_insurance_policy_number vin dmv_plate tlc_license_number vehicle_owner_name  transportation insure insurance vehicle car automobile truck taxi limousine

vbvy-nght Percentage of People Residing in a School District Who Receive Public Assistance   count_ethnicity_unknown percent_gender_total count_permanent_resident_alien count_black_non_hispanic percent_public_assistance_total count_receives_public_assistance count_nreceives_public_assistance percent_permanent_resident_alien count_public_assistance_unknown percent_public_assistance_unknown count_other_citizen_status percent_white_non_hispanic percent_gender_unknown count_ethnicity_total count_pacific_islander count_gender_total count_white_non_hispanic count_citizen_status_total percent_ethnicity_total percent_black_non_hispanic percent_american_indian count_participants percent_asian_non_hispanic count_gender_unknown percent_ethnicity_unknown count_hispanic_latino percent_male count_female count_us_citizen jurisdiction_name percent_us_citizen percent_female percent_other_ethnicity count_public_assistance_total count_asian_non_hispanic count_male count_american_indian count_other_ethnicity percent_hispanic_latino percent_receives_public_assistance percent_citizen_status_unknown percent_other_citizen_status percent_citizen_status_total percent_nreceives_public_assistance count_citizen_status_unknown  boundary district community demography demographic statistic youth development neighborhood school education

yfed-z8vw Open Spaces (Courts, Tracks, Cemetery Outlines)   shape_length shape_area feature_co objectid sub_featur shape source_id name  geographic location map cartography park open space track court cemetery

y7zg-uumh Stations in on the D Line   shape url line name objectid  location map cartography basemap transit transportation train subway travel entrance station

s2d8-h5fg DYCD YAIP (Young Adult Internship Programs)   city objectid service url zipcode servicesof shape divisionna address id phonenumbe  geographic location map cartography basemap yaip youth job employ employment young adult intern internship program work

uuxn-wzxe NYC Cool Roofs Buildings   address_1 neighborhood location zip total_sq_ft  nyc cool roofs buildings dob environment cooling greenhouse gas reflective

h3qk-ybvt Energy Efficiency Projects   acronym projectstatus primaryprojecttype  department of citywide administrative services energy efficiency projects dcas sustainability planyc retrofit efficient emission ghg energy management energy

urz7-pzb3 2010-2011 Class Size - School-level detail   size_of_smallest_class data_source core_course_ms_core_and_9_12_only_ program_type csd number_of_sections size_of_largest_class school_name core_subject_ms_core_and_9_12_only_ service_category_k_9_only_ number_of_students_seats_filled average_class_size school_code borough grade_ 

3sp3-p8m5 wifi heat map   city name zip url phone shape objectid address type id  geographic location map cartography services wifi wireless hot spot access telecommunication

zhrf-jnt6 Directory of Temporary Public Art No_Record  directory of temporary public art parks dpr

gan3-bsy7 Top 10 Male Names Donut Chart 2009   count child_first_name year_of_birth rank gender  popular names name health males boys

qirg-qbv8 2010 School Survey No_Record  department of education education board of ed school schools p.s. jhs is high school junior high school elementary learning survey

fjn5-bxwg NYPD Connection_failed  311 311 service requests 2010 2011 service request status all service requests

mu44-3ky4 Flood Plain Scenario - Central Range Sea Level Rise (2020/2050/2080) No_Record  flood flood plain central range sea level

2t9n-8jnw Senior Center Locations   city zip housenum name objectid shape streetname  doitt gis geographic location map senior senior center aging aged facilities facility cartography services

gs56-euca Broadway Events Calendar No_Record  tourism entertainment culture media recreation

vk33-xg4x Hydrography Structures (Piers, Seawalls) Connection_failed  doitt gis geographic location map cartography hydrography water feature hydro structure pier seawall sea

9t6p-zyhy wifi heat map   city name zip url phone shape objectid address type id  geographic location map cartography services wifi wireless hot spot access telecommunication

d3yz-zwvd Online directory of certified businesses with a detailed profile No_Record 

w3c6-35wg Community District Breakdowns   count_ethnicity_unknown percent_gender_total count_permanent_resident_alien count_black_non_hispanic count_receives_public_assistance count_nreceives_public_assistance percent_permanent_resident_alien count_public_assistance_unknown percent_public_assistance_unknown count_other_citizen_status percent_white_non_hispanic percent_gender_unknown count_ethnicity_total percent_pacific_islander count_gender_total count_white_non_hispanic count_citizen_status_total percent_ethnicity_total percent_black_non_hispanic percent_american_indian count_participants percent_asian_non_hispanic count_gender_unknown percent_ethnicity_unknown count_hispanic_latino percent_male count_female count_us_citizen jurisdiction_name percent_us_citizen percent_female percent_other_ethnicity count_public_assistance_total count_asian_non_hispanic count_male count_american_indian count_other_ethnicity percent_hispanic_latino percent_receives_public_assistance percent_citizen_status_unknown count_pacific_islander percent_other_citizen_status percent_citizen_status_total percent_nreceives_public_assistance count_citizen_status_unknown  boundary district community demography demographic statistic youth development
