tzvj-yhh2 911 Receiving Hospitals   city capacity name zip pfi label shape objectid address  Public Safety This data set shows the location of  911 receiving hospitals in New York City. 911 receiving hospitals are those that receive patients from ambulances dispatched by EMS.  911 receiving hospitals must fulfill criteria set by EMS, including an emergency room staffed by experienced emergency physicians, specialists on call 24 hours a day; an intensive care unit; and various levels of staffing and equipment availability. map location cartography emergency oem hospital patient ambulance dispatch ems 911 physician doctor nurse specialist intensive care icu er injured injury sick health public safety hospitals
j435-cfaf CityMap   status shape_length shape_area omppropid objectid organizati gispropnum jurisdicti acres shape location signname mapped waterfront precinct borough type  Facilities and Structures GIS Map of New York City Department of Parks & Recreation parks. park parks nature recreation location map cartography geographic
uvks-tn5n DYCD  after-school programs: Out Of School Time   program_type contact_number location_1 site_name borough_community agency program grade_level_age_group  Education Facilities in New York City that offer "Out of School Time" after-school programs.  Managed by the Department of Youth and Community Development (DYCD). Update Frequency: Annually jobs and economic mobility education services youth community development school child children time lifelong learning
uzc3-h498 Borough Boundaries   shape_length shape_area objectid shape boroname shape_leng borocode  Government GIS data: Boundaries of Boroughs (water areas excluded) borough boundaries data water areas dcp
gaq9-z3hz Recycling Diversion and Capture Rates   _zone month_name district diversion_rate_total_total_recycling_total_waste_ capture_rate_paper_total_paper_max_paper_ fiscal_year capture_rate_total_total_recycling_leaves_recycling_max_paper_max_mgp_x100 capture_rate_mgp_total_mgp_max_mgp_ fiscal_month_number report_version  Environmental Sustainability For each Community District, its Recycling Diversion rate (percentage of total municipal solid waste collected by the Department of Sanitation (DSNY that is disposed of by recycling) and Capture Rate (% of total Paper or Metal/Glass/Plastic in the waste stream that is disposed of by recycling). sanitation dsny refuse recycle recycling plastic metal paper community community district tonnage capture diversion clean web
kh2m-kcyz Times Square Food & Beverage Locations   website phone company_name subindustry  Business and Economic Directory of food and beverage venues in the Times Square area times square alliance times square crossroads crossroads of the world nyc new york city new york manhattan theater food screens pedestrian entertainment tourism
ym2h-u9dt Brooklyn Public Library Catalog   call_biblio_ standard_ pub_info title  Library Brooklyn Public Library Catalog, with Call #, Author, Title, Edition, Pub Info, Standard #.  Data delimiter is “|”. library catalog catalogue brooklyn book author title edition publisher
axfu-tjyt Parking Facilities   location_1 entity_name license_number telephone_number facility_type address_zip_code number_of_spaces address_street_name camis_trade_name street_address  Facilities and Structures A list of parking facilities that have a current DCA license as of the run date. parking license parking lot lot park
gysc-yn4h NYC City Hall Library Catalog   corporate_name_subordinate_unit_title_remainder_of_title_remainder_of_title_page_date_of_publication_geographic_name_general_subdivision  Library The City Hall Library is New York City's official depository for all agency published reports and studies. More info can be found at http://nyc.gov/html/records/html/about/chlibrary.shtml library catalog catalogue report study studies depository records publication
86sd-4yhi Greenthumb   last_name objectid telnumber shape owner city shape_length hold juris zip ownername type garden_nam gardenid first_name address street_add gardenname shape_area plutobbl organizati eig  Environmental Sustainability Greenthumb doitt gis geographic location map cartography basemap green thumb greenthumb garden grow community
m3fi-rt3k New York City Council Discretionary Funding (2009-2013)   status legal_name purpose_of_funds location_1 street_address_1 agency council_member fiscal_year source amount zip_code ein  Finances This dataset reflects applications for discretionary funding to be allocated by the New York City Council between the years 2009 and 2013. new york city council discretionary funding (2009-2013) finance data contribution council
u3bu-v2bf Top Ten Elevator Offenders   owner location_1 street_address  Facilities and Structures Top Ten Elevator Offenders dob department of buildings buildings disciplinary actions electrician plumber master plumber architect engineer surrender of privileges elevator offender 2010 2011 clean web
